start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/364 with read ROI [700:5700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38 with read ROI [700:5700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/686 with read ROI [700:5700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [700:5700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/690 with read ROI [700:5700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [700:5700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1345 with read ROI [700:5700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/588 with read ROI [700:5700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/852 with read ROI [700:5700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1595 with read ROI [700:5700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/626 with read ROI [700:5700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/771 with read ROI [700:5700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1245 with read ROI [700:5700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4165 with read ROI [700:5700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5080 with read ROI [700:5700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [700:5700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/58 with read ROI [5700:10700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/227 with read ROI [5700:10700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/375 with read ROI [5700:10700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/142 with read ROI [5700:10700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/998 with read ROI [5700:10700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1186 with read ROI [5700:10700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1196 with read ROI [5700:10700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2091 with read ROI [5700:10700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1863 with read ROI [5700:10700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1877 with read ROI [5700:10700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2145 with read ROI [5700:10700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9 with read ROI [10700:15700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/688 with read ROI [10700:15700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 48368:52368] (5000, 4000, 4000)
