start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/84 with read ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/57 with read ROI [700:5700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/819 with read ROI [700:5700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/66 with read ROI [700:5700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/235 with read ROI [700:5700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/984 with read ROI [700:5700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [700:5700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/193 with read ROI [700:5700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1366 with read ROI [700:5700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [700:5700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/510 with read ROI [700:5700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/533 with read ROI [700:5700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1231 with read ROI [700:5700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1089 with read ROI [700:5700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [700:5700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/682 with read ROI [5700:10700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27 with read ROI [5700:10700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/466 with read ROI [5700:10700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/985 with read ROI [5700:10700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1352 with read ROI [5700:10700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/709 with read ROI [5700:10700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1376 with read ROI [5700:10700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/522 with read ROI [5700:10700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2379 with read ROI [5700:10700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1646 with read ROI [5700:10700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1677 with read ROI [5700:10700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [5700:10700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15 with read ROI [10700:15700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/228 with read ROI [10700:15700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/137 with read ROI [10700:15700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/309 with read ROI [10700:15700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/992 with read ROI [10700:15700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/402 with read ROI [10700:15700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/607 with read ROI [10700:15700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/727 with read ROI [10700:15700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1187 with read ROI [10700:15700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2357 with read ROI [10700:15700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/640 with read ROI [10700:15700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1437 with read ROI [10700:15700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 20368:24368] (5000, 4000, 4000)
